QUADRO	CÓDIGO DO PRODUTO	DESCRIÇÃO DO PRODUTO
63 a 69	8104201	MASSA DE QUIBE, CROQUETE, SALGADINHO DE PEIXE, ETC.
63 a 69	8104202	MASSA DE QUIBE
63 a 69	8104203	MASSA DE CROQUETE
63 a 69	8104204	MASSA DE SALGADINHO DE PEIXE
63 a 69	8104205	QUIBE SEMIPRONTO
63 a 69	8104301	CARNE SALGADA DE FEIJOADA
63 a 69	8104302	MISTURA DE CARNES SALGADAS DE FEIJOADA
63 a 69	8104303	CARNE SALGADA NAO-ESPECIFICADA PARA FEIJOADA
63 a 69	8104401	CARNE BOVINA EMPANADA
63 a 69	8104501	ALMONDEGA CONGELADA DE QUALQUER ANIMAL (CRUA)
63 a 69	8104502	ALMONDEGA DE QUALQUER ANIMAL CONGELADA
63 a 69	8104503	ALMONDEGA DE FRANGO CONGELADA
63 a 69	8104601	CARNE SALGADA NAO-ESPECIFICADA
63 a 69	8104701	ROSBIFE E BIFE A MILANEZA INDUSTRIALIZADO SEMIPRONTO
63 a 69	8104702	BIFE A MILANEZA INDUSTRIALIZADO SEMIPRONTO
63 a 69	8104801	CARNE SALGADA DE OUTROS ANIMAIS
63 a 69	8104802	CARNE DE CAPIVARA SALGADA
63 a 69	8104803	CARNE DE CABRITO SALGADA
63 a 69	8104804	CARNE DE BODE SALGADA
63 a 69	8104805	CARNE DE CARNEIRO SALGADA
63 a 69	8104806	CARNE DE OVELHA SALGADA
63 a 69	8104807	CARNE DE PREA SALGADA
63 a 69	8104901	FRANGO EMPANADO
63 a 69	8104902	NUGGET DE FRANGO EMPANADO
63 a 69	8104903	FILE DE FRANGO EMPANADO
63 a 69	8104904	MINI CHICKEN EMPANADO
63 a 69	8104905	EMPANADO DE FRANGO
63 a 69	8104906	TEKITOS (CARNE DE FRANGO EMPANADA)
63 a 69	8105001	MORTADELA LIGHT
63 a 69	8105002	MORTADELA BOVINA LIGHT
63 a 69	8105003	MORTADELA DE FRANGO LIGHT
63 a 69	8105004	MORTADELA SUINA LIGHT
63 a 69	8105005	MORTADELA FATIADA NAO-ESPECIFICADA LIGHT
63 a 69	8105006	RETALHO DE MORTADELA LIGHT
63 a 69	8105007	MORTADELA BOLONHESA LIGHT
63 a 69	8105008	MORTADELA DE CHESTER LIGHT
63 a 69	8105009	MORTADELA DE GALINHA LIGHT
63 a 69	8105010	MORTADELA DE PERU LIGHT
63 a 69	8105011	MORTADELA DEFUMADA LIGHT
63 a 69	8105012	MORTADELA MISTA LIGHT
63 a 69	8105101	HAMBURGUER DE FRANGO LIGHT
63 a 69	8105102	CARNE DE FRANGO DE HAMBURGUER LIGHT
63 a 69	8105201	SALSICHA NO VAREJO LIGHT
63 a 69	8105202	SALSICHA EM PACOTE LIGHT
63 a 69	8105203	SALSICHAO NO VAREJO LIGHT
63 a 69	8105204	SALSICHAO EM PACOTE LIGHT
63 a 69	8105301	LINGUICA NO VAREJO LIGHT
63 a 69	8105302	LINGUICA EM PACOTE LIGHT
63 a 69	8105303	LINGUICA PARA CHURRASCO LIGHT
63 a 69	8105304	LINGUICA NAO-ESPECIFICADA LIGHT
63 a 69	8105305	LINGUICA CALABRESA LIGHT
63 a 69	8105306	LINGUICA BOVINA LIGHT
63 a 69	8105307	LINGUICA DE FRANGO LIGHT
63 a 69	8105308	LINGUICA SUINA LIGHT
63 a 69	8105309	LINGUICA DEFUMADA LIGHT
63 a 69	8105310	LINGUICA MISTA LIGHT
63 a 69	8105311	LINGUICA TOSCANA LIGHT
63 a 69	8105401	SALAME LIGHT
63 a 69	8105402	SALAMINHO LIGHT
63 a 69	8105501	BLANQUET DE PERU LIGHT
63 a 69	8105601	HAMBURGUER DE PERU LIGHT
63 a 69	8105602	CARNE DE PERU DE HAMBURGUER LIGHT
63 a 69	8105701	HAMBURGUER NAO-ESPECIFICADO LIGHT
63 a 69	8105702	CARNE NAO-ESPECIFICADA DE HAMBURGUER LIGHT
63 a 69	8105801	PATE DE PRESUNTO EMBUTIDO LIGHT
63 a 69	8105802	PASTA DE PRESUNTO EMBUTIDA LIGHT
63 a 69	8105901	PATE DE GALINHA EMBUTIDO LIGHT
63 a 69	8105902	PASTA DE GALINHA EMBUTIDA LIGHT
63 a 69	8106001	PRESUNTO DE FRANGO LIGHT
63 a 69	8106101	PRESUNTO DE PERU LIGHT
63 a 69	8106102	PRESUNTO DE PERU DEFUMADO LIGHT
63 a 69	8106201	PRESUNTO SUINO LIGHT
63 a 69	8106202	PRESUNTO SUINO SEM GORDURA
63 a 69	8106301	ESPINHACO DE PORCO SALGADO
63 a 69	8106302	ESPINHACO SUINO SALGADO
63 a 69	8106401	DOBRADINHA SALGADA
63 a 69	8106501	RABO SUINO DEFUMADO
63 a 69	8106601	LINGUICA DE SOJA NO VAREJO
63 a 69	8106701	GARGANTA SUINA SALGADA
63 a 69	8106801	HAMBURGUER DE CARNE E FRANGO
63 a 69	8106901	BOLINHA DE QUEIJO SEMIPRONTA
63 a 69	8107001	RETALHO DE PRESUNTO
63 a 69	8107101	RETALHO DE FRIOS
63 a 69	8107201	HAMBURGUER DE CARNE SUINA
63 a 69	8107301	HAMBURGUER DE SOJA
63 a 69	8107401	ALMONDEGA DE SOJA
63 a 69	8107501	PATE DE PERU LIGHT
63 a 69	8107601	PATE DE FIGADO LIGHT
63 a 69	8107701	PATE DE TORRESMO
63 a 69	8107801	CRACOVIA
63 a 69	8107901	SANDUICHE SEMIPRONTO
63 a 69	8108001	CAMARAO EMPANADO SEMIPRONTO
63 a 69	8108101	FRANGO A PARMEGIANA SEMIPRONTO
63 a 69	8108102	PEITO DE FRANGO A MILANESA SEMIPRONTO
63 a 69	8108201	GELEIA SUINA
63 a 69	8108301	EMPANADO NAO ESPECIFICADO SEMIPRONTO
63 a 69	8108401	PAELLA
63 a 69	8200101	REFRIGERANTE DE COLA
63 a 69	8200102	COCA COLA
63 a 69	8200103	REFRIGERANTE COCA COLA
63 a 69	8200104	REFRIGERANTE PEPSI
63 a 69	8200105	PEPSI
63 a 69	8200106	PEPSI COLA
63 a 69	8200107	REFRIGERANTE PEPSI COLA
63 a 69	8200201	REFRIGERANTE DE LARANJA
63 a 69	8200202	FANTA LARANJA
63 a 69	8200203	REFRIGERANTE CRUSH
63 a 69	8200204	CRUSH
63 a 69	8200205	REFRIGERANTE MIRINDA
63 a 69	8200206	MIRINDA
63 a 69	8200207	REFRIGERANTE SUKITA
63 a 69	8200208	SUKITA
63 a 69	8200209	REFRIGERANTE POP LARANJA
63 a 69	8200210	POP LARANJA
63 a 69	8200301	REFRIGERANTE DE GUARANA
63 a 69	8200302	GUARANA
63 a 69	8200303	REFRIGERANTE FRATELLY VITA
63 a 69	8200304	FRATELLY VITA
63 a 69	8200305	GUARAVITA
63 a 69	8200306	GUARAVITON
63 a 69	8200307	REFRIGERANTE GUARANA
63 a 69	8200308	GUARACAMP
63 a 69	8200309	GUARAMIX
63 a 69	8200401	REFRIGERANTE DE LIMAO
63 a 69	8200402	REFRIGERANTE SODA LIMONADA
63 a 69	8200403	SODA LIMONADA
63 a 69	8200404	LIMAO REFRIGERANTE
63 a 69	8200405	REFRIGERANTE LIMAO
63 a 69	8200406	REFRIGERANTE SPRIT
63 a 69	8200407	SPRIT REFRIGERANTE
63 a 69	8200408	REFRIGERANTE FANTA LIMAO
63 a 69	8200409	REFRIGERANTE GASOSA
63 a 69	8200410	GASOSA
63 a 69	8200411	BEBIDA MISTA DE LIMAO
63 a 69	8200501	REFRIGERANTE DE UVA
63 a 69	8200502	REFRIGERANTE FANTA UVA
63 a 69	8200503	REFRIGERANTE GRAPETE
63 a 69	8200504	GRAPETE
63 a 69	8200505	FANTA UVA
63 a 69	8200506	BEBIDA MISTA DE UVA
63 a 69	8200601	REFRIGERANTE MINEIRINHO
63 a 69	8200602	MINEIRINHO
63 a 69	8200701	REFRIGERANTE DE COLA LIGHT
63 a 69	8200702	COCA COLA LIGHT
63 a 69	8200703	REFRIGERANTE COCA COLA LIGHT
63 a 69	8200801	REFRIGERANTE DE COLA DIET
63 a 69	8200802	REFRIGERANTE PEPSI DIET
63 a 69	8200803	PEPSI DIET
63 a 69	8200804	PEPSI COLA DIET
63 a 69	8200805	REFRIGERANTE PEPSI COLA DIET
63 a 69	8200806	REFRIGERANTE DE COLA DIETETICO
63 a 69	8200807	REFRIGERANTE PEPSI DIETETICO
63 a 69	8200808	PEPSI DIETETICA
63 a 69	8200809	PEPSI COLA DIETETICA
63 a 69	8200810	REFRIGERANTE PEPSI COLA DIETETICO
63 a 69	8200901	REFRIGERANTE MINUANO
63 a 69	8200902	MINUANO
63 a 69	8201001	REFRIGERANTE AGUA MINERAL
63 a 69	8201002	REFRIGERANTE MINALBA
63 a 69	8201003	MINALBA
63 a 69	8201004	AGUA MINERAL
63 a 69	8201005	AGUA MINERAL SEM GAS
63 a 69	8201006	AGUA COM GAS
63 a 69	8201007	AGUA MINERAL COM GAS
63 a 69	8201008	AGUA FLUORADA
63 a 69	8201009	AGUA PURIFICADA
63 a 69	8201010	AGUA MINERAL SABOR LIMAO
63 a 69	8201011	H2O SABOR LIMAO
63 a 69	8201012	AGUA COM GAS E LIMAO
63 a 69	8201013	AGUA COM GAS SABOR LIMAO
63 a 69	8201014	AGUA MINERAL SABOR TANGERINA
63 a 69	8201015	AGUA COM SABOR GASEIFICADA
63 a 69	8201016	AGUA MINERAL SABOR LARANJA
63 a 69	8201017	AGUA MINERAL COM SAIS
63 a 69	8201101	REFRIGERANTE DE MATE
63 a 69	8201102	REFRIGERANTE MATE COURO
63 a 69	8201103	MATE COURO
63 a 69	8201104	MATE
63 a 69	8201105	MATE LIMAO
63 a 69	8201106	MATE PESSEGO
63 a 69	8201107	PESSEGO MATE
63 a 69	8201201	REFRIGERANTE BIDU
63 a 69	8201202	BIDU
63 a 69	8201301	REFRIGERANTE JAO
63 a 69	8201302	JAO
63 a 69	8201401	REFRIGERANTE ALOA
63 a 69	8201402	ALOA
63 a 69	8201501	REFRIGERANTE DE LARANJA LIGHT
63 a 69	8201502	FANTA LARANJA LIGHT
63 a 69	8201503	REFRIGERANTE CRUSH LIGHT
63 a 69	8201504	CRUSH LIGHT
63 a 69	8201505	REFRIGERANTE MIRINDA LIGHT
63 a 69	8201506	MIRINDA LIGHT
63 a 69	8201507	REFRIGERANTE SUKITA LIGHT
63 a 69	8201508	SUKITA LIGHT
63 a 69	8201509	REFRIGERANTE POP LARANJA LIGHT
63 a 69	8201510	POP LARANJA LIGHT
63 a 69	8201601	REFRIGERANTE DE GUARANA LIGHT
63 a 69	8201602	GUARANA LIGHT
63 a 69	8201603	REFRIGERANTE FRATELLY VITA LIGHT
63 a 69	8201604	FRATELLY VITA LIGHT
63 a 69	8201701	REFRIGERANTE XODO DA BAHIA
63 a 69	8201702	XODO DA BAHIA
63 a 69	8201801	REFRIGERANTE TUBAINA
63 a 69	8201802	TUBAINA
63 a 69	8201901	REFRIGERANTE TUBAINA LIGHT
63 a 69	8201902	TUBAINA LIGHT
63 a 69	8202001	CALDO DE CANA
63 a 69	8202002	GARAPA
63 a 69	8202101	AGUA DE COCO
63 a 69	8202201	SUCO DE FRUTA OU VEGETAL ENGARRAFADO
63 a 69	8202202	XAROPE DE FRUTA OU VEGETAL ENGARRAFADO
63 a 69	8202203	XAROPE DE GUARANA
63 a 69	8202204	XAROPE DE GROSELHA
63 a 69	8202205	SUCO DE UVA INTEGRAL
63 a 69	8202301	REFRESCO DE FRUTA ENGARRAFADO
63 a 69	8202302	REFRESCO DE FRUTA ENCARTONADO
63 a 69	8202401	SUCO DE FRUTA OU VEGETAL ARTIFICIAL EM PO
63 a 69	8202402	Q-SUCO
63 a 69	8202403	Q-REFRESKO
63 a 69	8202404	CONCENTRADO DE REFRESCO EM PO
63 a 69	8202405	REFRESCO DE FRUTA ARTIFICIAL EM PO
63 a 69	8202406	PO DE REFRESCO
63 a 69	8202407	REFRESCO ADOCYL EM PO
63 a 69	8202408	REFRESCO EM PO
63 a 69	8202409	SUCO ARTIFICIAL EM PO
63 a 69	8202410	REFRESCO ARTIFICIAL EM PO
63 a 69	8202411	QSUCO
63 a 69	8202412	SUCO EM PO
63 a 69	8202501	CAFE MOIDO
63 a 69	8202502	PO DE CAFE
63 a 69	8202503	CAFE EM PO
63 a 69	8202601	CAFE SOLUVEL
63 a 69	8202602	NESCAFE
63 a 69	8202701	CHA PRETO
63 a 69	8202702	CHA DA INDIA
63 a 69	8202703	CHA JAPONES
63 a 69	8202801	CHA MATE
63 a 69	8202802	MATE ERVA
63 a 69	8202803	ERVA MATE
63 a 69	8202804	CHIMARRAO
63 a 69	8202805	ERVA DE TERERE
63 a 69	8202901	ERVA DOCE CHA
63 a 69	8202902	CHA DE ERVA DOCE
63 a 69	8202903	ANIZ CHA
63 a 69	8202904	CHA DE ANIZ
63 a 69	8203001	HORTELA CHA
63 a 69	8203002	CHA DE HORTELA
63 a 69	8203101	CANELA CHA
63 a 69	8203102	CHA DE CANELA
63 a 69	8203201	CAMOMILA CHA
63 a 69	8203202	CHA DE CAMOMILA
63 a 69	8203301	ERVA CIDREIRA CHA
63 a 69	8203302	CHA DE ERVA CIDREIRA
63 a 69	8203303	CHA DE CIDREIRA
63 a 69	8203401	LEVEDO DE CERVEJA
63 a 69	8203402	CERVEJA EM PO
63 a 69	8203501	REFRIGERANTE NAO-ESPECIFICADO
63 a 69	8203601	CAFE DE CEVADA
63 a 69	8203602	CEVADA CAFE
63 a 69	8203603	CEVADA EM PO
63 a 69	8203604	CEVADA MOIDA
63 a 69	8203701	CAFE EM GRAO
63 a 69	8203801	REFRESCO EM SACO PLASTICO
63 a 69	8203802	REFRESCO DE FRUTA EM SACO PLASTICO
63 a 69	8203901	CAFE COM LEITE EM PO
63 a 69	8204001	REFRIGERANTE DE MACA LIGHT
63 a 69	8204002	MACA REFRIGERANTE LIGHT
63 a 69	8204003	FANTA MACA LIGHT
63 a 69	8204101	REFRIGERANTE DE MACA
63 a 69	8204102	MACA REFRIGERANTE
63 a 69	8204103	FANTA MACA
63 a 69	8204104	BEBIDA MISTA DE MACA
63 a 69	8204201	REFRIGERANTE DE TUTI FRUTI
63 a 69	8204202	TUTI FRUTI REFRIGERANTE
63 a 69	8204301	REFRIGERANTE DE TANGERINA
63 a 69	8204302	TANGERINA REFRIGERANTE
63 a 69	8204303	BEBIDA MISTA DE TANGERINA
63 a 69	8204401	MARCELA CHA
63 a 69	8204402	CHA DE MARCELA
63 a 69	8204501	CHOCOLATE ENGARRAFADO OU ENCARTONADO
63 a 69	8204502	CHOCOMILK ENGARRAFADO
63 a 69	8204503	CHOCOMILK ENCARTONADO
63 a 69	8204504	CHOCOLATE LIQUIDO
63 a 69	8204601	REFRIGERANTE DE CAJU
63 a 69	8204602	CAJU REFRIGERANTE
63 a 69	8204603	CAJUINA
63 a 69	8204701	SUCO DE FRUTA OU VEGETAL ENCARTONADO
63 a 69	8204702	XAROPE DE FRUTA OU VEGETAL ENCARTONADO
63 a 69	8204703	SUCO DE FRUTA OU VEGETAL EM CAIXA
63 a 69	8204704	XAROPE DE FRUTA OU VEGETAL EM CAIXA
63 a 69	8204801	GELO EM CUBO, PEDRA, ETC.
63 a 69	8204802	GELIKO EM CUBO
63 a 69	8204803	GELITO
63 a 69	8204901	REFRIGERANTE AGUA TONICA
63 a 69	8204902	AGUA TONICA
63 a 69	8204903	REFRIGERANTE DE QUININO
63 a 69	8205001	CAFE DESCAFEINADO
63 a 69	8205101	SUCO DE FRUTA OU VEGETAL EM LATA
63 a 69	8205102	XAROPE DE FRUTA OU VEGETAL EM LATA
63 a 69	8205201	CHA DIET
63 a 69	8205202	CHA VITA SANFER
63 a 69	8205203	CHA EMAGRECEDOR
63 a 69	8205204	CHA DIETETICO
63 a 69	8205205	CHA VITA SANFER DIET
63 a 69	8205206	CHA EMAGRECEDOR DIET
63 a 69	8205207	CHA VITA SANFER DIETETICO
63 a 69	8205208	CHA EMAGRECEDOR DIETETICO
63 a 69	8205301	SUCO DE FRUTA OU VEGETAL EM SACO PLASTICO
63 a 69	8205302	XAROPE DE FRUTA OU VEGETAL EM SACO PLASTICO
63 a 69	8205401	REFRIGERANTE PARAGUAI
63 a 69	8205402	PARAGUAI REFRIGERANTE
63 a 69	8205501	REFRIGERANTE GOIANINHA
63 a 69	8205502	GOIANINHA REFRIGERANTE
63 a 69	8205601	MULTIERVAS CHA
63 a 69	8205602	CHA MULTIERVAS
63 a 69	8205701	REFRIGERANTE REAL
63 a 69	8205702	REAL REFRIGERANTE
63 a 69	8205801	REFRIGERANTE ENERGETICO
63 a 69	8205802	TAFFMAN E
63 a 69	8205803	GATORADE
63 a 69	8205804	SNAPPLE
63 a 69	8205805	BEBIDA ISOTONICA
63 a 69	8205806	ISOTONICO
63 a 69	8205807	HIDROTONICO
63 a 69	8205901	BEBIDA ENERGETICA
63 a 69	8206001	BEBIDA NAO-ALCOOLICA NAO-ESPECIFICADA
63 a 69	8206101	OUTRO CHA
63 a 69	8206102	CHA OUTRO
63 a 69	8206201	SUCO DE FRUTA OU VEGETAL NAO-ESPECIFICADO
63 a 69	8206301	CHA NAO-ESPECIFICADO
63 a 69	8206401	CAFE CAPUCCINO SOLUVEL
63 a 69	8206402	CAFE SOLUVEL CAPUCCINO
63 a 69	8206501	ARRUDA CHA
63 a 69	8206502	ARRUDA EM FOLHA
63 a 69	8206503	FOLHA DE ARRUDA
63 a 69	8206504	CHA DE ARRUDA
63 a 69	8206601	BOLDO CHA
63 a 69	8206602	CHA DE BOLDO
63 a 69	8206701	REFRIGERANTE CITRICO
63 a 69	8206702	FANTA CITRUS
63 a 69	8206801	REFRIGERANTE DE ABACAXI
63 a 69	8206802	BEBIDA DE ABACAXI
63 a 69	8206901	REFRIGERANTE DE ABACAXI COM GUARANA
63 a 69	8207001	REFRIGERANTE DE FRAMBOESA
63 a 69	8207101	REFRIGERANTE DE MORANGO
63 a 69	8207102	BEBIDA MISTA DE MORANGO
63 a 69	8207201	REFRIGERANTE DE MARACUJA
63 a 69	8207301	REFRIGERANTE DE GENGIBRE
63 a 69	8207401	REFRIGERANTE DE GUARANA DIET
63 a 69	8207402	GUARANA DIET
63 a 69	8207403	REFRIGERANTE DE GUARANA DIETETICO
63 a 69	8207404	GUARANA DIETETICO
63 a 69	8207405	REFRIGERANTE DE GUARANA ZERO
63 a 69	8207406	GUARANA ZERO
63 a 69	8207501	REFRIGERANTE DE LIMAO LIGHT
63 a 69	8207502	REFRIGERANTE SODA LIMONADA LIGHT
63 a 69	8207503	SODA LIMONADA LIGHT
63 a 69	8207504	LIMAO REFRIGERANTE LIGHT
63 a 69	8207505	REFRIGERANTE LIMAO LIGHT
63 a 69	8207506	REFRIGERANTE FANTA LIMAO LIGHT
63 a 69	8207507	REFRIGERANTE GASOSA LIGHT
63 a 69	8207508	GASOSA LIGHT
63 a 69	8207601	REFRIGERANTE DE LIMAO DIET
63 a 69	8207602	REFRIGERANTE SPRIT DIET
63 a 69	8207603	SPRIT REFRIGERANTE DIET
63 a 69	8207604	REFRIGERANTE DE LIMAO DIETETICO
63 a 69	8207605	REFRIGERANTE SPRIT DIETETICO
63 a 69	8207606	SPRIT REFRIGERANTE DIETETICO
63 a 69	8207701	REFRIGERANTE DE UVA LIGHT
63 a 69	8207702	REFRIGERANTE FANTA UVA LIGHT
63 a 69	8207703	REFRIGERANTE GRAPETE LIGHT
63 a 69	8207704	GRAPETE LIGHT
63 a 69	8207705	FANTA UVA LIGHT
63 a 69	8207801	REFRIGERANTE MINEIRINHO LIGHT
63 a 69	8207802	MINEIRINHO LIGHT
63 a 69	8207901	REFRIGERANTE MINUANO LIGHT
63 a 69	8207902	MINUANO LIGHT
63 a 69	8208001	AGUA POTAVEL
63 a 69	8208002	AGUA DOCE
63 a 69	8208003	AGUA DE POCO
63 a 69	8208101	REFRIGERANTE DE MATE LIGHT
63 a 69	8208102	REFRIGERANTE MATE COURO LIGHT
63 a 69	8208103	MATE COURO LIGHT
63 a 69	8208104	MATE LIGHT
63 a 69	8208105	MATE LIMAO LIGHT
63 a 69	8208106	MATE PESSEGO LIGHT
63 a 69	8208201	REFRIGERANTE BIDU LIGHT
63 a 69	8208202	BIDU LIGHT
63 a 69	8208301	REFRIGERANTE JAO LIGHT
63 a 69	8208302	JAO LIGHT
63 a 69	8208401	REFRIGERANTE ALOA LIGHT
63 a 69	8208402	ALOA LIGHT
63 a 69	8208501	REFRIGERANTE XODO DA BAHIA LIGHT
63 a 69	8208502	XODO DA BAHIA LIGHT
63 a 69	8208601	CAFE COM LEITE SOLUVEL
63 a 69	8208701	REFRIGERANTE DE TUTI FRUTI LIGHT
63 a 69	8208702	TUTI FRUTI REFRIGERANTE LIGHT
63 a 69	8208801	REFRIGERANTE DE TANGERINA LIGHT
63 a 69	8208802	TANGERINA REFRIGERANTE LIGHT
63 a 69	8208901	REFRIGERANTE DE CAJU LIGHT
63 a 69	8208902	CAJU REFRIGERANTE LIGHT
63 a 69	8208903	CAJUINA LIGHT
63 a 69	8209001	REFRIGERANTE AGUA TONICA LIGHT
63 a 69	8209002	AGUA TONICA LIGHT
63 a 69	8209003	REFRIGERANTE DE QUININO LIGHT
63 a 69	8209101	REFRIGERANTE PARAGUAI LIGHT
63 a 69	8209102	PARAGUAI REFRIGERANTE LIGHT
63 a 69	8209201	REFRIGERANTE GOIANINHA LIGHT
63 a 69	8209202	GOIANINHA REFRIGERANTE LIGHT
63 a 69	8209301	REFRIGERANTE REAL LIGHT
63 a 69	8209302	REAL REFRIGERANTE LIGHT
63 a 69	8209401	REFRIGERANTE CITRICO LIGHT
63 a 69	8209402	FANTA CITRUS LIGHT
63 a 69	8209501	REFRIGERANTE DE ABACAXI LIGHT
63 a 69	8209601	REFRIGERANTE DE ABACAXI COM GUARANA LIGHT
63 a 69	8209701	REFRIGERANTE DE FRAMBOESA LIGHT
63 a 69	8209801	REFRIGERANTE DE MORANGO LIGHT
63 a 69	8209901	REFRIGERANTE DE MARACUJA LIGHT
63 a 69	8210001	REFRIGERANTE DE GENGIBRE LIGHT
63 a 69	8210101	SUCO DE FRUTA OU VEGETAL ORGANICO ENGARRAFADO
63 a 69	8210102	XAROPE DE FRUTA OU VEGETAL ORGANICO ENGARRAFADO
63 a 69	8210201	SUCO DE FRUTA OU VEGETAL ORGANICO ENCARTONADO
63 a 69	8210202	XAROPE DE FRUTA OU VEGETAL ORGANICO ENCARTONADO
63 a 69	8210203	SUCO DE FRUTA OU VEGETAL ORGANICO EM CAIXA
63 a 69	8210204	XAROPE DE FRUTA OU VEGETAL ORGANICO EM CAIXA
63 a 69	8210301	SUCO DE FRUTA OU VEGETAL ORGANICO EM LATA
63 a 69	8210302	XAROPE DE FRUTA OU VEGETAL ORGANICO EM LATA
63 a 69	8210401	SUCO DE FRUTA OU VEGETAL ORGANICO EM SACO PLASTICO
63 a 69	8210402	XAROPE DE FRUTA OU VEGETAL ORGANICO EM SACO PLASTICO
63 a 69	8210501	SUCO DE FRUTA OU VEGETAL ORGANICO NAO-ESPECIFICADO
63 a 69	8210601	CAFE MOIDO ORGANICO
63 a 69	8210602	PO DE CAFE ORGANICO
63 a 69	8210701	CAFE SOLUVEL ORGANICO
63 a 69	8210702	NESCAFE ORGANICO
63 a 69	8210801	CAFE EM GRAO ORGANICO
63 a 69	8210901	CAFE DESCAFEINADO ORGANICO
63 a 69	8211001	SUCO DE FRUTA OU VEGETAL ARTIFICIAL EM PO LIGHT
63 a 69	8211002	Q-SUCO LIGHT
63 a 69	8211003	Q-REFRESKO LIGHT
63 a 69	8211004	CONCENTRADO DE REFRESCO EM PO LIGHT
63 a 69	8211005	REFRESCO DE FRUTA ARTIFICIAL EM PO LIGHT
63 a 69	8211006	PO DE REFRESCO LIGHT
63 a 69	8211007	REFRESCO ADOCYL EM PO LIGHT
63 a 69	8211101	SUCO DE FRUTA OU VEGETAL ARTIFICIAL EM PO DIET
63 a 69	8211102	Q-SUCO DIET
63 a 69	8211103	Q-REFRESKO DIET
63 a 69	8211104	CONCENTRADO DE REFRESCO EM PO DIET
63 a 69	8211105	REFRESCO DE FRUTA ARTIFICIAL EM PO DIET
63 a 69	8211106	PO DE REFRESCO DIET
63 a 69	8211107	REFRESCO ADOCYL EM PO DIET
63 a 69	8211108	SUCO DE FRUTA OU VEGETAL ARTIFICIAL EM PO DIETETICO
63 a 69	8211109	Q-SUCO DIETETICO
63 a 69	8211110	Q-REFRESKO DIETETICO
63 a 69	8211111	CONCENTRADO DE REFRESCO EM PO DIETETICO
63 a 69	8211112	REFRESCO DE FRUTA ARTIFICIAL EM PO DIETETICO
63 a 69	8211113	PO DE REFRESCO DIETETICO
63 a 69	8211114	REFRESCO ADOCYL EM PO DIETETICO
63 a 69	8211201	CHOCOLATE ENGARRAFADO OU ENCARTONADO LIGHT
63 a 69	8211202	CHOCOMILK ENGARRAFADO LIGHT
63 a 69	8211203	CHOCOMILK ENCARTONADO LIGHT
63 a 69	8211301	CHOCOLATE ENGARRAFADO OU ENCARTONADO DIET
63 a 69	8211302	CHOCOMILK ENGARRAFADO DIET
63 a 69	8211303	CHOCOMILK ENCARTONADO DIET
63 a 69	8211304	CHOCOLATE ENGARRAFADO OU ENCARTONADO DIETETICO
63 a 69	8211305	CHOCOMILK ENGARRAFADO LIGHT DIETETICO
63 a 69	8211306	CHOCOMILK ENCARTONADO LIGHT DIETETICO
63 a 69	8211401	SUCO DE FRUTA OU VEGETAL ENGARRAFADO LIGHT
63 a 69	8211402	XAROPE DE FRUTA OU VEGETAL ENGARRAFADO LIGHT
63 a 69	8211501	SUCO DE FRUTA OU VEGETAL ENGARRAFADO DIET
63 a 69	8211502	XAROPE DE FRUTA OU VEGETAL ENGARRAFADO DIET
63 a 69	8211503	SUCO DE FRUTA OU VEGETAL ENGARRAFADO DIETETICO
63 a 69	8211504	XAROPE DE FRUTA OU VEGETAL ENGARRAFADO DIETETICO
63 a 69	8211601	SUCO DE FRUTA OU VEGETAL ENCARTONADO LIGHT
63 a 69	8211602	XAROPE DE FRUTA OU VEGETAL ENCARTONADO LIGHT
63 a 69	8211603	SUCO DE FRUTA OU VEGETAL EM CAIXA LIGHT
63 a 69	8211604	XAROPE DE FRUTA OU VEGETAL EM CAIXA LIGHT
63 a 69	8211701	SUCO DE FRUTA OU VEGETAL ENCARTONADO DIET
63 a 69	8211702	XAROPE DE FRUTA OU VEGETAL ENCARTONADO DIET
63 a 69	8211703	SUCO DE FRUTA OU VEGETAL EM CAIXA DIET
63 a 69	8211704	XAROPE DE FRUTA OU VEGETAL EM CAIXA DIET
63 a 69	8211705	SUCO DE FRUTA OU VEGETAL ENCARTONADO DIETETICO
63 a 69	8211706	XAROPE DE FRUTA OU VEGETAL ENCARTONADO DIETETICO
63 a 69	8211707	SUCO DE FRUTA OU VEGETAL EM CAIXA DIETETICO
63 a 69	8211708	XAROPE DE FRUTA OU VEGETAL EM CAIXA DIETETICO
63 a 69	8211801	SUCO DE FRUTA OU VEGETAL EM LATA LIGHT
63 a 69	8211802	XAROPE DE FRUTA OU VEGETAL EM LATA LIGHT
63 a 69	8211901	SUCO DE FRUTA OU VEGETAL EM LATA DIET
63 a 69	8211902	XAROPE DE FRUTA OU VEGETAL EM LATA DIET
63 a 69	8211903	SUCO DE FRUTA OU VEGETAL EM LATA DIETETICO
63 a 69	8211904	XAROPE DE FRUTA OU VEGETAL EM LATA DIETETICO
63 a 69	8212001	SUCO DE FRUTA OU VEGETAL EM SACO PLASTICO LIGHT
63 a 69	8212002	XAROPE DE FRUTA OU VEGETAL EM SACO PLASTICO LIGHT
63 a 69	8212101	SUCO DE FRUTA OU VEGETAL EM SACO PLASTICO DIET
